rank,name,category,score,percentile,e_total,e_fr,e_thd,e_match,e_unc,w_conf,price_brl,score_lower_95,score_upper_95,n_sources,thd_available,match_available,peakiness,impedance_interaction
893,Anker Soundcore Space Q45,over-ear,0.000158,38.1,9.1759,9.1759,0.0,0.0,3.5188,0.2213,152.9,0.000119,0.000222,3,False,False,75.2788,False
894,Sennheiser Urbanite,over-ear,0.000158,38.1,11.2082,11.2082,0.0,0.0,1.25,0.4444,251.03,0.000136,0.000185,1,False,False,83.4651,False
895,Stax SR-L500,over-ear,0.000158,38.0,7.0339,7.0339,0.0,0.0,1.25,0.4444,400.0,0.000136,0.000185,1,False,False,40.9978,False
896,Superlux HD 681B (pleather earpads),over-ear,0.000158,37.9,7.9541,7.9541,0.0,0.0,1.25,0.4444,354.03,0.000136,0.000185,1,False,False,60.7492,False
897,TANGZU Zetian Wu,in-ear,0.000155,37.9,7.7507,7.7507,0.0,0.0,2.1702,0.3154,262.08,0.000124,0.000201,5,False,False,46.3665,False
898,KEFINE Klean (silver filter),in-ear,0.000155,37.8,5.8785,5.8785,0.0,0.0,1.5442,0.3931,431.67,0.000129,0.000188,3,False,False,51.0657,False
899,KEFINE Klean,in-ear,0.000155,37.7,6.6207,6.6207,0.0,0.0,1.25,0.4444,431.67,0.000134,0.000182,1,False,False,55.4654,False
900,Creative Outlier Pro,in-ear,0.000155,37.7,4.334,4.334,0.0,0.0,1.25,0.4444,660.52,0.000134,0.000182,1,False,False,86.1991,False
901,DUNU Titan 3,in-ear,0.000153,37.6,5.2663,5.2663,0.0,0.0,1.25,0.4444,553.19,0.000131,0.000178,1,False,False,82.6086,False
902,Redmi Buds 6 Pro (ANC off),in-ear,0.000153,37.5,5.4004,5.4004,0.0,0.0,1.25,0.4444,539.0,0.000131,0.000179,1,False,False,93.6586,False
903,AKG K52,over-ear,0.000152,37.4,8.6455,8.6455,0.0,0.0,1.7613,0.3621,275.99,0.000124,0.000189,2,False,False,55.9945,False
904,Tin HiFi T2 (front vent mod),in-ear,0.000152,37.4,5.225,5.225,0.0,0.0,1.25,0.4444,560.52,0.000131,0.000177,1,False,False,70.2565,False
905,Audient EVO SR2000,over-ear,0.000151,37.3,8.6129,8.6129,0.0,0.0,1.25,0.4444,342.73,0.00013,0.000176,1,False,False,82.0647,False
906,Audeze Maxwell (footsteps preset),over-ear,0.000151,37.2,11.3049,11.3049,0.0,0.0,1.475,0.404,236.88,0.000127,0.000182,1,False,False,85.0909,False
907,Beyerdynamic DTX 350p,over-ear,0.000151,37.2,7.7609,7.7609,0.0,0.0,1.25,0.4444,379.0,0.00013,0.000177,1,False,False,66.3252,False
908,Creative Zen Air,in-ear,0.00015,37.1,7.3753,7.3753,0.0,0.0,1.25,0.4444,400.67,0.000129,0.000176,1,False,False,115.6108,False
909,Samsung Level On,over-ear,0.00015,37.0,4.9531,4.9531,0.0,0.0,1.25,0.4444,596.7,0.000129,0.000176,1,False,False,72.0605,False
910,Anker Soundcore Liberty 3 Pro,in-ear,0.000149,37.0,9.6513,9.6513,0.0,0.0,2.4841,0.287,199.0,0.000117,0.000199,4,False,False,38.1221,False
911,PNY Uptown,in-ear,0.000149,36.9,6.5547,6.5547,0.0,0.0,1.25,0.4444,453.61,0.000129,0.000175,1,False,False,80.6046,False
912,AKG K371 (Brainwavz oval earpads),over-ear,0.000149,36.8,6.2547,6.2547,0.0,0.0,1.25,0.4444,476.1,0.000128,0.000174,1,False,False,57.3696,False
913,DUNU Kima,in-ear,0.000148,36.8,4.4983,4.4983,0.0,0.0,1.7072,0.3694,553.19,0.000122,0.000184,4,False,False,72.2364,False
914,Yamaha HP3,over-ear,0.000147,36.7,6.3988,6.3988,0.0,0.0,1.25,0.4444,474.05,0.000126,0.000171,1,False,False,73.1317,False
915,Penon Fan 3 (off),in-ear,0.000147,36.6,4.9587,4.9587,0.0,0.0,1.25,0.4444,610.46,0.000126,0.000172,1,False,False,72.7004,False
916,Edifier W260NC,in-ear,0.000145,36.5,6.4565,6.4565,0.0,0.0,1.25,0.4444,474.0,0.000125,0.00017,1,False,False,70.8005,False
917,Redragon H848 IRE PRO,over-ear,0.000145,36.5,10.9558,10.9558,0.0,0.0,1.25,0.4444,280.0,0.000125,0.000169,1,False,False,66.9903,False
918,DUNU Titan 1,in-ear,0.000145,36.4,5.5544,5.5544,0.0,0.0,1.25,0.4444,553.19,0.000125,0.000169,1,False,False,55.2676,False
919,Tin HiFi Tin Buds 3,in-ear,0.000144,36.3,7.7217,7.7217,0.0,0.0,3.5151,0.2215,199.0,0.000109,0.000203,2,False,False,144.7756,False
920,Effect Audio x Elysian Gaea,in-ear,0.000144,36.3,8.7254,8.7254,0.0,0.0,1.2029,0.4539,361.55,0.000124,0.000169,2,False,False,98.1923,False
921,"Sineaptic SE-1 (wireless, pleather earpads)",over-ear,0.000144,36.2,9.2949,9.2949,0.0,0.0,1.25,0.4444,332.35,0.000124,0.000168,1,False,False,74.2124,False
922,Edifier W820NB (passive),over-ear,0.000142,36.1,8.7027,8.7027,0.0,0.0,1.25,0.4444,360.05,0.000122,0.000166,1,False,False,66.1216,False
923,"Kiwi Ears Aventus (passive, double foam)",over-ear,0.00014,36.1,5.4106,5.4106,0.0,0.0,1.25,0.4444,587.1,0.00012,0.000164,1,False,False,69.0355,False
924,"Kiwi Ears Aventus (passive, thick foam)",over-ear,0.00014,36.0,5.4129,5.4129,0.0,0.0,1.25,0.4444,587.1,0.00012,0.000164,1,False,False,73.892,False
925,JBL Tune 720BT (passive),over-ear,0.000139,35.9,6.5815,6.5815,0.0,0.0,2.6933,0.2708,295.43,0.000108,0.000188,2,False,False,56.3512,False
926,Redragon H510 Zeus Pro,over-ear,0.000139,35.9,9.0735,9.0735,0.0,0.0,1.25,0.4444,352.0,0.00012,0.000163,1,False,False,78.7171,False
927,DUNU DaVinci,in-ear,0.000139,35.8,5.7743,5.7743,0.0,0.0,1.25,0.4444,553.19,0.00012,0.000163,1,False,False,66.9629,False
928,Haylou S35 (ANC off),over-ear,0.000139,35.7,9.5108,9.5108,0.0,0.0,1.25,0.4444,337.34,0.000119,0.000162,1,False,False,58.5749,False
929,Rose Ceramics (Pop),in-ear,0.000138,35.6,11.874,11.874,0.0,0.0,1.25,0.4444,272.16,0.000118,0.000161,1,False,False,76.0635,False
930,DUNU Kima 2,in-ear,0.000138,35.6,4.6801,4.6801,0.0,0.0,1.8036,0.3567,553.19,0.000112,0.000173,3,False,False,54.4349,False
931,KEFINE Klean (black filter),in-ear,0.000137,35.5,6.5337,6.5337,0.0,0.0,1.5788,0.3878,431.67,0.000114,0.000168,3,False,False,53.4116,False
932,DUNU Vulkan 2,in-ear,0.000137,35.4,5.873,5.873,0.0,0.0,1.25,0.4444,553.19,0.000118,0.00016,1,False,False,49.1656,False
933,QCY HT10 AilyBuds Pro+ (ANC on),in-ear,0.000137,35.4,7.7368,7.7368,0.0,0.0,1.25,0.4444,417.9,0.000118,0.000161,1,False,False,80.6357,False
934,Jabra Evolve 40,over-ear,0.000137,35.3,4.781,4.781,0.0,0.0,1.25,0.4444,679.4,0.000118,0.00016,1,False,False,55.6478,False
935,Tripowin Cencibel,in-ear,0.000136,35.2,6.9918,6.9918,0.0,0.0,2.3624,0.2974,312.48,0.000107,0.000179,2,False,False,74.3812,False
936,Bose QuietComfort,over-ear,0.000135,35.2,7.5489,7.5489,0.0,0.0,4.2796,0.1894,185.41,0.0001,0.000196,2,False,False,124.6401,False
937,Logitech Zone Vibe 100,over-ear,0.000134,35.1,7.3576,7.3576,0.0,0.0,1.25,0.4444,449.9,0.000116,0.000157,1,False,False,57.1013,False
938,7Hz Sonus,in-ear,0.000134,35.0,5.2589,5.2589,0.0,0.0,1.5894,0.3862,549.36,0.000111,0.000164,4,False,False,57.8819,False
939,BASN Mix-PD,in-ear,0.000134,35.0,7.2227,7.2227,0.0,0.0,1.25,0.4444,458.64,0.000115,0.000157,1,False,False,59.6207,False
940,HyperX Cloud III,over-ear,0.000134,34.9,7.6974,7.6974,0.0,0.0,1.25,0.4444,429.99,0.000116,0.000157,1,False,False,69.0574,False
941,Simgot Audio EW200,in-ear,0.000133,34.8,5.569,5.569,0.0,0.0,2.0521,0.3276,442.9,0.000107,0.00017,8,False,False,63.0421,False
942,TFZ Live 3,in-ear,0.000133,34.7,4.78,4.78,0.0,0.0,1.25,0.4444,699.0,0.000115,0.000156,1,False,False,68.5007,False
943,DUNU Titan 5,in-ear,0.000133,34.7,6.0503,6.0503,0.0,0.0,1.25,0.4444,553.19,0.000114,0.000155,1,False,False,91.1899,False
944,Kefine Klanar,in-ear,0.000132,34.6,7.3765,7.3765,0.0,0.0,1.3786,0.4204,431.67,0.000112,0.000157,2,False,False,51.4844,False
945,Moondrop Kanas Pro,in-ear,0.000132,34.5,4.7776,4.7776,0.0,0.0,1.0549,0.4866,769.0,0.000113,0.000157,2,False,False,69.7719,False
946,QCY H3 (ANC on),over-ear,0.000132,34.5,9.347,9.347,0.0,0.0,1.25,0.4444,359.9,0.000114,0.000154,1,False,False,78.2947,False
947,Apple EarPods,over-ear,0.000131,34.4,9.4494,9.4494,0.0,0.0,4.3752,0.186,149.9,9.7e-05,0.000191,4,False,False,51.082,False
948,Bose QuietComfort 25,over-ear,0.000131,34.3,6.4159,6.4159,0.0,0.0,2.5782,0.2795,332.48,0.000102,0.000175,3,False,False,60.3083,False
949,QCY Crossky C30,over-ear,0.000131,34.3,11.3475,11.3475,0.0,0.0,1.25,0.4444,298.9,0.000113,0.000153,1,False,False,90.4969,False
950,QCY H3,over-ear,0.000131,34.2,9.4279,9.4279,0.0,0.0,1.25,0.4444,359.9,0.000113,0.000153,1,False,False,73.6262,False
951,Kiwi Ears Melody,in-ear,0.00013,34.1,8.7175,8.7175,0.0,0.0,2.0433,0.3286,289.52,0.000104,0.000167,4,False,False,29.5953,False
952,SoundPeats Capsule3 Pro+,in-ear,0.00013,34.0,8.9915,8.9915,0.0,0.0,1.25,0.4444,379.0,0.000112,0.000152,1,False,False,71.6946,False
953,Anker Soundcore Space A40,in-ear,0.000128,34.0,5.0152,5.0152,0.0,0.0,2.4101,0.2932,456.0,0.000101,0.000169,2,False,False,80.3152,False
954,NiceHCK Traceless,in-ear,0.000127,33.9,15.3529,15.3529,0.0,0.0,1.25,0.4444,228.11,0.000109,0.000148,1,False,False,90.0825,False
955,Edifier WH700NB,over-ear,0.000127,33.8,9.7487,9.7487,0.0,0.0,1.25,0.4444,360.05,0.000109,0.000148,1,False,False,41.4429,False
956,Superlux HD 681 (velour earpads),over-ear,0.000127,33.8,9.8602,9.8602,0.0,0.0,1.25,0.4444,353.76,0.00011,0.000149,1,False,False,63.2468,False
957,Baseus Bowie D05,over-ear,0.000126,33.7,8.3159,8.3159,0.0,0.0,1.25,0.4444,423.94,0.000109,0.000147,1,False,False,72.412,False
958,Beyerdynamic DT 150 (250 Ohm),over-ear,0.000126,33.6,6.3804,6.3804,0.0,0.0,1.25,0.4444,554.18,0.000108,0.000147,1,False,False,62.523,False
959,Moondrop LAN,in-ear,0.000125,33.6,6.5115,6.5115,0.0,0.0,1.3717,0.4216,518.36,0.000106,0.000149,3,False,False,44.7739,False
960,1MORE Triple Driver Over Ear,over-ear,0.000124,33.5,4.9991,4.9991,0.0,0.0,1.5988,0.3848,621.12,0.000103,0.000152,2,False,False,48.6085,False
961,Haylou S35 ANC,in-ear,0.000124,33.4,7.7283,7.7283,0.0,0.0,1.25,0.4444,464.55,0.000107,0.000145,1,False,False,51.1032,False
962,ASTRO Gaming A10,over-ear,0.000124,33.4,9.4211,9.4211,0.0,0.0,1.25,0.4444,379.99,0.000107,0.000145,1,False,False,66.5886,False
963,"Kiwi Ears Aventus (passive, thin foam)",over-ear,0.000122,33.3,6.2296,6.2296,0.0,0.0,1.25,0.4444,587.1,0.000105,0.000142,1,False,False,98.0146,False
964,Razer Kraken V3,over-ear,0.000122,33.2,6.0953,6.0953,0.0,0.0,1.25,0.4444,599.99,0.000105,0.000142,1,False,False,53.9479,False
965,AKG K72,over-ear,0.000122,33.1,9.6829,9.6829,0.0,0.0,1.25,0.4444,377.1,0.000105,0.000142,1,False,False,61.4726,False
966,Superlux HD 681B (velour earpads),over-ear,0.000121,33.1,10.4101,10.4101,0.0,0.0,1.25,0.4444,354.03,0.000104,0.000141,1,False,False,59.2263,False
967,Truthear x Crinacle Zero RED (Bass+),in-ear,0.00012,33.0,4.6993,4.6993,0.0,0.0,2.0931,0.3233,571.65,9.6e-05,0.000155,7,False,False,56.5008,False
968,DUNU Titan S2,in-ear,0.000119,32.9,5.9002,5.9002,0.0,0.0,1.5652,0.3898,553.19,9.9e-05,0.000146,5,False,False,61.8878,False
969,QCY H3 Pro (ANC off),over-ear,0.000119,32.9,6.8147,6.8147,0.0,0.0,1.25,0.4444,550.0,0.000102,0.000139,1,False,False,93.8029,False
970,Razer Kraken V3 HyperSense,over-ear,0.000119,32.8,6.1996,6.1996,0.0,0.0,1.25,0.4444,599.99,0.000103,0.00014,1,False,False,49.5033,False
971,JBL Live 770NC (passive),over-ear,0.000118,32.7,6.101,6.101,0.0,0.0,1.25,0.4444,614.99,0.000102,0.000138,1,False,False,75.795,False
972,Linsoul BLD,over-ear,0.000118,32.7,14.2964,14.2964,0.0,0.0,1.25,0.4444,263.67,0.000101,0.000138,1,False,False,86.7161,False
973,FiiO FH5s (off-off-on),in-ear,0.000118,32.6,8.1126,8.1126,0.0,0.0,1.2705,0.4404,458.5,0.000102,0.000139,2,False,False,76.8287,False
974,DUNU Vulkan,in-ear,0.000117,32.5,5.4755,5.4755,0.0,0.0,1.8306,0.3533,553.19,9.5e-05,0.000147,5,False,False,59.6605,False
975,1MORE SonoFlow,over-ear,0.000117,32.5,5.0793,5.0793,0.0,0.0,1.25,0.4444,750.96,0.0001,0.000136,1,False,False,110.3066,False
976,AKG K371,over-ear,0.000116,32.4,5.6882,5.6882,0.0,0.0,2.1796,0.3145,476.1,9.2e-05,0.000151,4,False,False,48.382,False
977,Audeze iSINE 20,in-ear,0.000116,32.3,12.4106,12.4106,0.0,0.0,1.9284,0.3415,236.88,9.4e-05,0.000147,2,False,False,73.9541,False
978,Akai MPC,over-ear,0.000116,32.2,4.9366,4.9366,0.0,0.0,1.25,0.4444,776.59,0.0001,0.000136,1,False,False,99.1481,False
979,Baseus AeQur GH02 (passive),over-ear,0.000115,32.2,7.439,7.439,0.0,0.0,1.25,0.4444,520.0,9.9e-05,0.000134,1,False,False,66.7396,False
980,DUNU Luna,in-ear,0.000115,32.1,3.8582,3.8582,0.0,0.0,1.25,0.4444,998.67,9.9e-05,0.000135,1,False,False,109.7686,False
981,AKG K240 Sextett,over-ear,0.000114,32.0,5.3369,5.3369,0.0,0.0,2.2271,0.3099,509.9,9e-05,0.000148,2,False,False,65.9355,False
982,Campfire Audio Orbit,in-ear,0.000113,32.0,13.0337,13.0337,0.0,0.0,1.25,0.4444,300.62,9.8e-05,0.000133,1,False,False,103.5701,False
983,KZ VXS,in-ear,0.000113,31.9,5.9775,5.9775,0.0,0.0,1.25,0.4444,660.24,9.7e-05,0.000132,1,False,False,77.1169,False
984,Koss KPH7,over-ear,0.000113,31.8,8.4489,8.4489,0.0,0.0,2.2563,0.3071,321.66,9e-05,0.000148,2,False,False,67.3836,False
985,Shure SRH240,over-ear,0.000113,31.8,6.3861,6.3861,0.0,0.0,2.9531,0.253,351.38,8.7e-05,0.000154,2,False,False,82.9029,False
986,Plantronics BackBeat 500 (wired),over-ear,0.000112,31.7,6.4863,6.4863,0.0,0.0,1.25,0.4444,613.34,9.6e-05,0.000131,1,False,False,54.1436,False
987,LZ Hi-Fi Audio A6 Mini (black nozzle),in-ear,0.000112,31.6,7.5628,7.5628,0.0,0.0,1.25,0.4444,526.74,9.6e-05,0.00013,1,False,False,92.1605,False
988,Ultimate Ears Reference Remastered,in-ear,0.000111,31.6,6.6729,6.6729,0.0,0.0,1.25,0.4444,599.9,9.6e-05,0.00013,1,False,False,62.4456,False
989,Simgot Audio EW300 DSP,in-ear,0.000111,31.5,6.1689,6.1689,0.0,0.0,1.069,0.4833,705.55,9.4e-05,0.000132,2,False,False,72.4565,False
990,Logitech G435 LIGHTSPEED,over-ear,0.000111,31.4,7.5495,7.5495,0.0,0.0,1.25,0.4444,529.99,9.6e-05,0.00013,1,False,False,71.7809,False
991,Polk Audio UltraFocus 8000,over-ear,0.00011,31.3,4.9143,4.9143,0.0,0.0,2.3048,0.3026,557.68,8.7e-05,0.000145,2,False,False,44.4941,False
992,Kiwi Ears Forteza,in-ear,0.000109,31.3,7.5322,7.5322,0.0,0.0,1.1779,0.4592,558.36,9.4e-05,0.000128,4,False,False,68.9106,False
993,Creative Outlier Air,in-ear,0.000109,31.2,6.1758,6.1758,0.0,0.0,1.25,0.4444,660.52,9.4e-05,0.000127,1,False,False,47.9948,False
994,Hidizs MS5,in-ear,0.000108,31.1,7.2066,7.2066,0.0,0.0,1.25,0.4444,568.51,9.3e-05,0.000127,1,False,False,133.0205,False
995,Simgot Audio EW300,in-ear,0.000108,31.1,5.8092,5.8092,0.0,0.0,1.25,0.4444,705.55,9.3e-05,0.000127,1,False,False,79.8558,False
996,Beats Flex,in-ear,0.000107,31.0,7.6707,7.6707,0.0,0.0,1.25,0.4444,539.99,9.2e-05,0.000125,1,False,False,52.2706,False
997,Moondrop Golden Ages (monitor eq),in-ear,0.000104,30.9,4.0576,4.0576,0.0,0.0,2.0827,0.3244,769.0,8.3e-05,0.000134,3,False,False,92.562,False
998,ARTTI T10,in-ear,0.000104,30.9,6.6156,6.6156,0.0,0.0,1.2892,0.4368,637.16,8.9e-05,0.000122,2,False,False,47.7206,False
999,Edifier W820NB Plus,over-ear,0.000104,30.8,8.5357,8.5357,0.0,0.0,1.25,0.4444,499.0,9e-05,0.000122,1,False,False,67.663,False
1000,Shozy x AAW Hibiki,in-ear,0.000103,30.7,6.2833,6.2833,0.0,0.0,1.25,0.4444,687.96,8.9e-05,0.00012,1,False,False,67.1226,False
1001,JBL Endurance Peak 3,in-ear,0.000103,30.7,7.7174,7.7174,0.0,0.0,1.25,0.4444,559.0,8.9e-05,0.00012,1,False,False,59.9977,False
1002,Razer Barracuda,over-ear,0.000103,30.6,6.1853,6.1853,0.0,0.0,1.25,0.4444,699.99,8.8e-05,0.00012,1,False,False,94.0615,False
1003,KZ PR2,in-ear,0.000102,30.5,8.484,8.484,0.0,0.0,1.25,0.4444,511.83,8.8e-05,0.00012,1,False,False,55.7736,False
1004,AKG K240 MKII,over-ear,0.000102,30.4,5.7979,5.7979,0.0,0.0,2.3123,0.3019,509.9,8.1e-05,0.000134,3,False,False,57.6544,False
1005,Fidue A83,in-ear,0.000102,30.4,9.8878,9.8878,0.0,0.0,1.25,0.4444,439.76,8.8e-05,0.00012,1,False,False,93.0561,False
1006,Xiaomi Piston 2,in-ear,0.000102,30.3,4.9898,4.9898,0.0,0.0,1.25,0.4444,870.0,8.8e-05,0.00012,1,False,False,51.6662,False
1007,BASN Metalen,in-ear,0.000101,30.2,4.4208,4.4208,0.0,0.0,1.25,0.4444,994.76,8.7e-05,0.000118,1,False,False,72.1583,False
1008,DUNU Glacier,in-ear,0.000101,30.2,7.5654,7.5654,0.0,0.0,1.3658,0.4227,555.75,8.5e-05,0.00012,2,False,False,53.1816,False
1009,EarFun Free Pro,in-ear,0.0001,30.1,7.9055,7.9055,0.0,0.0,1.25,0.4444,564.48,8.6e-05,0.000116,1,False,False,177.3367,False
1010,Truthear x Crinacle Zero,in-ear,0.0001,30.0,7.4976,7.4976,0.0,0.0,2.3489,0.2986,398.16,7.9e-05,0.000132,7,False,False,50.1742,False
1011,Ortofon 1,over-ear,0.0001,30.0,9.6483,9.6483,0.0,0.0,1.25,0.4444,458.56,8.6e-05,0.000117,1,False,False,92.8261,False
1012,Simgot Audio EW300 (gold),in-ear,9.9e-05,29.9,5.0932,5.0932,0.0,0.0,1.8152,0.3552,705.55,8.1e-05,0.000124,4,False,False,51.7839,False
1013,JBL Tune 770NC (passive),over-ear,9.9e-05,29.8,6.8473,6.8473,0.0,0.0,2.5156,0.2844,420.79,7.7e-05,0.000131,2,False,False,55.8368,False
1014,Samsung Galaxy Buds3,in-ear,9.9e-05,29.8,5.9032,5.9032,0.0,0.0,1.25,0.4444,759.0,8.5e-05,0.000116,1,False,False,79.8615,False
1015,KZ x HBB PR2 (with black mesh),in-ear,9.8e-05,29.7,8.9024,8.9024,0.0,0.0,1.25,0.4444,511.83,8.4e-05,0.000114,1,False,False,47.6338,False
1016,KBEAR Stellar,in-ear,9.8e-05,29.6,9.2698,9.2698,0.0,0.0,6.1856,0.1392,152.87,7.1e-05,0.00015,2,False,False,57.9009,False
1017,Razer Kraken V3 Pro,over-ear,9.8e-05,29.5,8.526,8.526,0.0,0.0,1.6632,0.3755,449.75,8.1e-05,0.000121,2,False,False,43.7823,False
1018,QCY H3 Pro (ANC on),over-ear,9.8e-05,29.5,8.2829,8.2829,0.0,0.0,1.25,0.4444,550.0,8.4e-05,0.000114,1,False,False,66.6369,False
1019,Truthear x Crinacle Zero RED,in-ear,9.7e-05,29.4,5.3376,5.3376,0.0,0.0,2.3621,0.2974,571.65,7.7e-05,0.000128,13,False,False,53.6371,False
1020,Baseus AeQur GH02 (active),over-ear,9.7e-05,29.3,8.7655,8.7655,0.0,0.0,1.25,0.4444,520.0,8.4e-05,0.000114,1,False,False,70.0587,False
1021,Logitech G335,over-ear,9.7e-05,29.3,11.5158,11.5158,0.0,0.0,1.25,0.4444,399.9,8.3e-05,0.000113,1,False,False,74.111,False
1022,Simgot Audio EW300 (silver),in-ear,9.6e-05,29.2,5.1149,5.1149,0.0,0.0,1.8787,0.3474,705.55,7.8e-05,0.000122,4,False,False,56.4188,False
1023,Moondrop Moca (standard),in-ear,9.6e-05,29.1,6.7756,6.7756,0.0,0.0,1.25,0.4444,680.99,8.3e-05,0.000113,1,False,False,230.188,False
1024,Creative Zen Air DOT,in-ear,9.5e-05,29.1,11.7358,11.7358,0.0,0.0,1.25,0.4444,400.67,8.1e-05,0.000111,1,False,False,83.7246,False
1025,JBL Live 770NC (ANC on),over-ear,9.5e-05,29.0,7.6217,7.6217,0.0,0.0,1.25,0.4444,614.99,8.2e-05,0.000111,1,False,False,68.4552,False
1026,JBL Endurance Peak,in-ear,9.5e-05,28.9,8.3858,8.3858,0.0,0.0,1.25,0.4444,559.0,8.2e-05,0.000111,1,False,False,60.2806,False
1027,HiBy Seeds II,in-ear,9.4e-05,28.8,6.7929,6.7929,0.0,0.0,1.25,0.4444,695.52,8.1e-05,0.00011,1,False,False,90.3971,False
1028,LG Tone Free,in-ear,9.4e-05,28.8,5.4796,5.4796,0.0,0.0,1.25,0.4444,860.19,8.1e-05,0.00011,1,False,False,186.6218,False
1029,Sennheiser IE 4,in-ear,9.4e-05,28.7,11.6186,11.6186,0.0,0.0,1.25,0.4444,405.0,8.1e-05,0.00011,1,False,False,95.6171,False
1030,Shure SE215,in-ear,9.3e-05,28.6,3.8214,3.8214,0.0,0.0,2.5375,0.2827,798.63,7.2e-05,0.000124,5,False,False,60.6916,False
1031,Philips Fidelio X1,over-ear,9.3e-05,28.6,5.0566,5.0566,0.0,0.0,1.25,0.4444,949.0,8e-05,0.000108,1,False,False,63.9393,False
1032,JBL Tune 770NC,over-ear,9.3e-05,28.5,9.6246,9.6246,0.0,0.0,1.25,0.4444,497.81,8e-05,0.000108,1,False,False,41.9248,False
1033,Edifier W820NB Plus (ANC on),over-ear,9.2e-05,28.4,9.8176,9.8176,0.0,0.0,1.25,0.4444,493.68,7.9e-05,0.000107,1,False,False,56.3811,False
1034,Moondrop Rays,in-ear,9.2e-05,28.4,4.3081,4.3081,0.0,0.0,1.25,0.4444,1118.04,7.9e-05,0.000108,1,False,False,64.1707,False
1035,Truthear x Crinacle Zero Blue 2 (silicone eartips),in-ear,9.2e-05,28.3,9.3412,9.3412,0.0,0.0,1.25,0.4444,517.46,7.9e-05,0.000108,1,False,False,64.0095,False
1036,SMS Audio Street by 50 Cent,over-ear,9.1e-05,28.2,7.3649,7.3649,0.0,0.0,1.25,0.4444,660.65,7.9e-05,0.000107,1,False,False,80.302,False
1037,ZMF Bokeh,over-ear,9.1e-05,28.2,6.0223,6.0223,0.0,0.0,1.25,0.4444,810.06,7.8e-05,0.000107,1,False,False,110.7788,False
1038,Truthear Hexa,in-ear,9e-05,28.1,5.8074,5.8074,0.0,0.0,2.1179,0.3207,615.23,7.2e-05,0.000116,10,False,False,34.2072,False
1039,Sivga Que UTG,in-ear,9e-05,28.0,8.6736,8.6736,0.0,0.0,1.25,0.4444,566.5,7.8e-05,0.000106,1,False,False,70.845,False
1040,EarFun Air Pro 3,in-ear,8.9e-05,27.9,5.2011,5.2011,0.0,0.0,3.0608,0.2463,532.51,6.8e-05,0.000122,3,False,False,81.5582,False
1041,1MORE Penta Driver,in-ear,8.9e-05,27.9,8.0677,8.0677,0.0,0.0,1.25,0.4444,621.12,7.6e-05,0.000104,1,False,False,69.8773,False
1042,AAW Z06,in-ear,8.9e-05,27.8,5.8128,5.8128,0.0,0.0,1.25,0.4444,858.09,7.7e-05,0.000104,1,False,False,68.935,False
1043,KZ x HBB PR2,in-ear,8.8e-05,27.7,7.957,7.957,0.0,0.0,1.7748,0.3604,511.83,7.2e-05,0.000111,3,False,False,47.6663,False
1044,Focus Audio EDM,in-ear,8.8e-05,27.7,6.6701,6.6701,0.0,0.0,1.25,0.4444,758.88,7.6e-05,0.000103,1,False,False,93.3074,False
1045,Truthear x Crinacle Zero Blue 2 (ohm adapter),in-ear,8.8e-05,27.6,8.4534,8.4534,0.0,0.0,1.25,0.4444,599.76,7.5e-05,0.000102,1,False,False,49.112,False
1046,Creative Zen Hybrid Pro (ANC off),over-ear,8.7e-05,27.5,6.8203,6.8203,0.0,0.0,1.25,0.4444,747.02,7.5e-05,0.000102,1,False,False,55.6387,False
1047,Audio-Technica ATH-M20x,over-ear,8.7e-05,27.5,7.9589,7.9589,0.0,0.0,1.4957,0.4007,580.99,7.3e-05,0.000105,2,False,False,62.2175,False
1048,HyperX Cloud Flight,over-ear,8.7e-05,27.4,8.631,8.631,0.0,0.0,1.25,0.4444,593.9,7.5e-05,0.000101,1,False,False,43.4219,False
1049,Philips Fidelio X2,over-ear,8.6e-05,27.3,5.4169,5.4169,0.0,0.0,1.25,0.4444,949.0,7.4e-05,0.000101,1,False,False,67.0012,False
1050,realme Buds Air 6 Pro (ANC on),in-ear,8.6e-05,27.3,8.6064,8.6064,0.0,0.0,1.25,0.4444,598.9,7.4e-05,0.000101,1,False,False,63.7929,False
1051,Razer Barracuda X (2022),over-ear,8.5e-05,27.2,7.4747,7.4747,0.0,0.0,1.25,0.4444,699.99,7.3e-05,9.9e-05,1,False,False,66.1571,False
1052,Moondrop Aria 2,in-ear,8.5e-05,27.1,5.223,5.223,0.0,0.0,1.3102,0.4329,980.1,7.2e-05,0.0001,3,False,False,48.8186,False
1053,Anker Soundcore Life 2,over-ear,8.5e-05,27.0,8.6853,8.6853,0.0,0.0,1.25,0.4444,598.9,7.4e-05,0.0001,1,False,False,72.6474,False
1054,Hidizs MS3,in-ear,8.4e-05,27.0,7.3901,7.3901,0.0,0.0,1.25,0.4444,718.87,7.2e-05,9.8e-05,1,False,False,61.8068,False
1055,Samsung Galaxy Buds FE,in-ear,8.3e-05,26.9,5.7353,5.7353,0.0,0.0,2.0156,0.3316,699.99,6.6e-05,0.000106,3,False,False,45.3319,False
1056,Creative Zen Hybrid Pro (ANC on),over-ear,8.3e-05,26.8,7.1663,7.1663,0.0,0.0,1.25,0.4444,747.02,7.1e-05,9.7e-05,1,False,False,52.4432,False
